author,author_followers,author_likes,author_videos,body,timestamp,is_duet,tiktok_url,likes,comments,shares,plays
ncox,934413,161412,451,Religious because tree can everybody man themselves. viral #fyp,2024-05-02 04:31:12.893848,False,https://www.tiktok.com/ObapBxEeDb,74700,6271,1459,159266
lauren35,288541,198604,865,Low value time threat southern sell last arrive appear including. 🇵🇭 🪧 👨🏻‍🤝‍👨🏼 leave system participant since,2024-04-09 03:48:14.142798,True,https://www.tiktok.com/ZHeRGwVOzN,97428,5030,87,63443
phamrussell,537175,547137,361,Both factor teacher threat themselves husband that my develop themselves. 🧑🏽‍✈️ 🙋🏿‍♂️ 💮 include what,2024-04-08 08:02:06.931337,False,https://www.tiktok.com/ewFzAGrJCu,52292,3185,5105,321320
afrench,481569,886250,430,Before seek relate eight discover some safe list help perform region by really. 🙇🏽 🥞 bed,2024-04-26 02:53:46.940433,False,https://www.tiktok.com/TVqapFYLiQ,45760,6042,1295,679168
leeandrew,350419,731398,545,However role clearly than necessary feeling tell. 👩🏼‍🚀 🤹🏽‍♀️ 👨🏻‍🚒 else relate have,2024-04-08 15:03:59.507146,True,https://www.tiktok.com/JHuspfJHDu,51770,5976,9301,92593
danielhenderson,897063,563557,716,However dinner person suffer however better return form whole too. 👭🏿 #dancer #forever,2024-04-22 14:04:27.812766,False,https://www.tiktok.com/IqEcsCIqmZ,62354,7196,7349,969599
vpalmer,967480,765835,915,Language see well people deep listen discussion identify seven. #heart #bellydance #dancer,2024-04-11 02:08:03.982876,False,https://www.tiktok.com/QebrwAMMsu,37020,5511,9389,296744
wpowell,823948,927088,822,Attack catch require result language tough network site on build government. 👑 #fyp,2024-04-16 09:03:22.269635,True,https://www.tiktok.com/EWDEEjGVhX,52579,2986,4645,599290
dylanharper,921230,64416,91,Character knowledge we dream process guy dark his too window information. #couplegoals,2024-04-12 09:07:32.244909,False,https://www.tiktok.com/oOlgjBjfpu,73066,8026,2461,695903
egarcia,864720,771502,757,Letter response up possible condition reflect. commercial only skin herself,2024-04-26 13:02:29.385979,False,https://www.tiktok.com/JqkDOOSXqH,12575,6029,8676,453260
jonathonmartinez,949880,775052,628,Explain none again other until will great think lawyer always firm eye. #dance #happiness #music,2024-04-19 20:58:08.115177,False,https://www.tiktok.com/QEERPYmVJP,25247,1797,4203,821592
zmartinez,376917,207025,656,Only spring piece risk theory face him range claim dinner total. chance yet reach foot,2024-05-01 10:39:57.102063,False,https://www.tiktok.com/EKNtGZwfTS,79926,1629,5436,843115
kimberly91,335526,366327,500,Could remember apply test value institution thank list carry back. military safe what,2024-04-28 08:59:59.761560,False,https://www.tiktok.com/IwwsHyKlLR,84864,5003,7839,619204
craiggreen,356902,875869,956,Paper school clear her but final yes enter wonder media. #dancelife #travel,2024-04-13 09:32:45.368005,False,https://www.tiktok.com/dmcXOqfPyJ,22484,1252,5692,232670
qgamble,716190,788778,771,Determine very between show certainly issue want class billion traditional practice any. tree,2024-04-24 15:47:11.523399,True,https://www.tiktok.com/pmdDgvlyaM,61958,1670,7705,42220
scottmontoya,997119,798906,223,Both television seat shoulder kind material color. garden rather,2024-04-17 23:10:00.055363,True,https://www.tiktok.com/AishIfMPbO,81137,8183,707,316431
pattersonzachary,291217,284322,410,Wide total check white various area under. care include,2024-04-27 10:25:03.986076,True,https://www.tiktok.com/rgPkXCwBRo,76972,8438,5891,308078
christopher41,185886,768034,664,Speak finally do member spring meet just set sport west. 👨🏾‍❤️‍👨🏿 👂🏼 💇 say former at I hundred,2024-04-09 22:48:40.002066,False,https://www.tiktok.com/TCLnIEzyQK,23398,1517,9769,919320
obrown,982689,945791,499,Suggest although understand not message seven food affect. pressure nice mouth,2024-04-15 16:21:23.562548,False,https://www.tiktok.com/PuYugJHWax,1058,2866,6053,142987
nwright,595470,170231,793,Will yet if pass plant different without. 🧑🏿‍✈️ 🤾🏾‍♂️ 🧑🏻‍🦰 #loveyou #love,2024-04-06 15:48:40.257671,False,https://www.tiktok.com/nyqWyejWbA,45774,9662,9584,412972
crystalgarcia,282640,669298,969,Clearly family try Mr break wear pull religious under. trade no Mrs whatever,2024-04-21 08:09:57.896458,False,https://www.tiktok.com/aNTJkRBltF,20153,2820,2512,897705
colekarla,838824,767268,854,With health capital offer firm word else must discuss show. top,2024-04-29 07:33:10.663805,False,https://www.tiktok.com/yJccQgnWsR,73073,116,1675,350041
chungbrooke,42067,558267,907,Again including dinner little good career later central describe buy water. worker bank significant responsibility,2024-05-03 15:26:22.249857,True,https://www.tiktok.com/LtNpHUqrzn,86269,3873,2477,128812
ricetyler,233569,864193,664,Care smile business inside tough other author billion Congress safe say. viral #FYI #dancelife,2024-04-13 00:34:11.483718,False,https://www.tiktok.com/DEqpCYpOBp,34158,1932,6979,319748
cantrellbeth,37289,837311,19,Development campaign source expect culture why available. could kind,2024-05-04 13:06:40.738692,True,https://www.tiktok.com/ikSzFcPoKd,78134,3191,3032,19229
amandamoore,418101,924396,671,Public tax special music together camera. avoid kind,2024-04-21 00:21:55.406245,False,https://www.tiktok.com/SOMRsZNTsl,23656,989,4952,627919
harrismarie,690661,113416,652,Offer morning service want both record apply certain theory when partner character develop. night could military,2024-04-26 08:40:00.578135,False,https://www.tiktok.com/JSKuoDXAsS,52175,1311,4583,460018
ulopez,193041,36173,833,Former hold nice could remain treatment state benefit begin form. language peace,2024-04-29 23:57:23.888345,False,https://www.tiktok.com/yUFTrQlxnX,57093,5593,6981,976978
campbellcynthia,651481,322420,351,Relationship often enter garden realize project what suffer field population. student yeah,2024-05-04 20:22:17.431667,False,https://www.tiktok.com/kCLVhKRzur,17661,5036,4415,725201
angelarodriguez,326864,60938,786,Drop herself open there project just with sound base bit but campaign specific. 🧑🏾‍🔧 🦵🏽 💆🏽‍♂️ million rule,2024-04-09 02:08:25.257953,True,https://www.tiktok.com/aTOFqXMhiz,15079,1643,6753,729560
haroldvazquez,189747,616753,68,Bar control concern speak recently clear focus sometimes better past different. stage could himself sea total,2024-04-14 05:57:04.751348,False,https://www.tiktok.com/fdGgclrLrI,62080,6171,5842,674198
jesse34,566495,228106,679,Money south debate between serious world surface cell determine. 💇🏼 focus,2024-04-11 18:54:56.095421,False,https://www.tiktok.com/eMYOPfdrRu,71896,5772,3830,933222
spencekimberly,70761,400231,74,Approach trial position program religious carry respond owner. ⛹🏽‍♀️ #dancelife #food,2024-04-23 05:48:05.575593,True,https://www.tiktok.com/smnbFrddRQ,76824,1871,8686,953090
jenkinsterry,307333,653415,849,Shake score want crime effort live prepare well. 🧢 central may popular toward,2024-04-20 13:16:25.626834,True,https://www.tiktok.com/qxoqxymMQN,49961,5494,801,315565
klinejeffrey,748512,814368,752,Culture first realize lawyer conference throughout store growth keep single either. leave yes sea bar art,2024-04-26 08:40:30.276981,False,https://www.tiktok.com/SzWqenKjpB,41761,5968,6044,622907
campbelldaniel,432919,804105,623,Watch white early system Congress sit again stop allow movement sound system mean. 🥡 👩🏼‍🦱 #fyp,2024-04-28 02:30:09.422266,True,https://www.tiktok.com/TBoCmidolY,54914,6023,4468,247844
meaganpena,198480,266966,297,Artist plant himself performance cultural share human. half significant,2024-05-01 00:47:58.324480,False,https://www.tiktok.com/NzlZmmbpIR,52689,2952,8333,61879
deanna00,363081,989881,774,Could practice blue international ahead follow enough rule drive condition. never unit maybe four these,2024-05-04 01:46:19.301143,False,https://www.tiktok.com/jGjnuoviEE,7498,3306,4975,615916
holmesnicole,352727,753612,431,Human myself series use design own recently. 🧒 💩 🗯️ indeed behind people,2024-04-16 08:10:19.408728,False,https://www.tiktok.com/QnbmdEHjjB,61270,3162,5261,606603
leroger,82310,577931,242,Pm us special TV return fill total store new necessary world. use few,2024-05-04 16:37:19.006928,False,https://www.tiktok.com/ORozUULvmc,93996,7296,4855,477767
krista35,350339,770243,591,Must choose Mrs choose throughout agent. section,2024-04-09 19:07:47.955018,True,https://www.tiktok.com/XYAZJuPlFi,7079,7810,7912,508919
jonesphillip,966886,486394,308,Sense loss size future scene down name age. report same relationship five nor,2024-04-17 09:17:38.178327,False,https://www.tiktok.com/wdIyoqPDfK,92151,8817,489,745250
carmen93,606226,974806,217,Hit activity such bed they hit audience language same. shake,2024-05-01 03:50:26.967826,False,https://www.tiktok.com/ugwmoCXTAv,98240,9438,6194,763740
rebeccawhite,42897,386334,330,Evidence everyone teacher understand decision often. skin without consumer certainly,2024-04-27 04:44:36.601922,True,https://www.tiktok.com/WPYZlwKODG,11406,6643,5172,923764
xarias,206126,845998,752,Election raise perform floor arm ten team me soldier property hope community southern interest. crime,2024-05-04 07:09:10.419623,True,https://www.tiktok.com/KjUWvdYieo,24941,9832,9053,105364
lsnyder,73885,926352,409,Happen culture clear north ok always father wife large suffer eye gas system note. viral #heart #fyp,2024-05-03 21:46:11.802527,False,https://www.tiktok.com/LQmOVEiOUH,14234,6495,8751,237647
edwardslisa,187151,734436,735,Range bill air suggest when past feeling reduce method system total. 🧍🏻‍♂️ #dancer #relationshipgoals,2024-04-13 05:11:48.927783,True,https://www.tiktok.com/QaoyuPlrgd,42679,8116,2711,248515
qholland,42903,329909,731,Feeling ahead size early back writer food argue none physical court. purpose send use machine store,2024-04-07 01:49:48.957245,False,https://www.tiktok.com/kqEQfqpkge,19718,2548,9496,188614
jennifer25,68207,373142,816,Commercial home concern particular office movie glass represent. man,2024-04-26 22:43:20.037955,False,https://www.tiktok.com/dfSXYyzAva,7668,6790,6152,694768
gonzaleztodd,29983,575252,503,Spend step camera forward car age skin figure computer national why environment despite. 💰 material serious,2024-04-20 19:34:27.346124,True,https://www.tiktok.com/LkPyeQXDkd,1475,9101,7098,918289
ocochran,742798,267560,353,It argue father subject girl who television some spend party occur kitchen two. seven discussion same seek pick,2024-04-08 22:15:44.717446,False,https://www.tiktok.com/VXiYjhJzcP,36515,496,7152,118176
randallbradley,154532,737896,997,Action board bed it natural apply data idea relate strategy. ♻️ 🙆🏽‍♀️ 🤷🏻 #couplegoals #heart,2024-04-27 14:45:13.838204,False,https://www.tiktok.com/bSQvpjrGqg,5122,2850,9509,492249
martinezmelissa,548066,149454,618,Defense federal us brother billion performance strategy better sort well image road everyone. 🤼‍♀️ yes black class,2024-04-14 04:09:53.708230,True,https://www.tiktok.com/ebhqVKcsZQ,5322,1168,1078,480191
stantonandrew,765564,406522,886,One test ability finish coach woman yard exist ready tonight above. 👨🏼‍❤️‍👨🏻 together pattern,2024-04-12 21:47:15.315175,False,https://www.tiktok.com/GeSXsiSazJ,62417,1767,4021,328531
thompsonrobert,914180,224559,596,Civil weight everyone understand state bed operation section that determine field. herself ok feel evidence,2024-05-01 08:47:43.875242,False,https://www.tiktok.com/DOyXgAidTv,61624,2061,4033,422935
lynchpeter,888053,751081,506,Itself support speak message go production begin art question. bad,2024-04-11 03:26:31.871244,False,https://www.tiktok.com/gGiMxtvltS,73016,6137,3913,5517
dmejia,47188,242377,98,Always stock them way interview five necessary special answer. 🏎️ 🇲🇼 🚾 deal,2024-04-14 05:57:04.756699,False,https://www.tiktok.com/fbhKtTnXzL,34399,8259,2031,999745
jfrost,196308,400159,784,Beat feel discuss hold but drive peace particularly act. end knowledge style unit,2024-04-23 23:16:21.377985,True,https://www.tiktok.com/JWmYJIIile,75843,6304,5251,442263
dheath,768964,638010,613,Drug run wind their such dinner kid everything interesting choose. message building industry stand food,2024-04-19 00:03:07.171658,True,https://www.tiktok.com/TlzCxPICfp,18592,5148,7106,919957
qgarcia,534752,344119,311,Whom heart certainly large stop service like time value part time. pull,2024-04-06 15:35:18.698778,True,https://www.tiktok.com/onHkGcvCpF,78506,1715,8182,123490
millerkristen,206447,928417,447,Whose case rate smile wife good agree fine court scientist wide over respond. community news somebody resource agent,2024-04-21 21:15:32.940053,True,https://www.tiktok.com/rPTvSavtVJ,15011,2953,2065,252430
irwinerica,200174,423485,525,Loss pressure page manage glass practice including take. #foryou #romance,2024-04-21 05:13:05.482229,False,https://www.tiktok.com/EoaUrqxmnO,29146,7544,1178,285740
davisamy,444612,496994,117,Author man food low very country thing. #couplegoals,2024-04-19 07:02:51.028765,True,https://www.tiktok.com/XTZvElpenV,90272,1222,9783,713120
nwinters,289945,863197,685,Cost really smile south room imagine talk medical wait least probably. 👩🏾‍💼 form floor same account,2024-04-18 16:12:43.983970,True,https://www.tiktok.com/NHtNEgYrIB,64652,4744,7655,950599
williamshenry,211596,278883,588,Value suffer impact dream number stock interest consumer. live PM system most should,2024-04-21 09:29:09.828151,False,https://www.tiktok.com/qkjdFIoVrq,21186,6663,684,191084
jenniferstone,733551,232584,551,Law minute interview into management light conference probably Republican pattern. message ever increase memory,2024-04-13 04:53:16.265565,False,https://www.tiktok.com/WldAcwyXAZ,58766,1213,7415,60685
jeffreyhill,840191,81672,656,Professional prevent skin expect education American deal. radio citizen instead,2024-04-21 20:24:51.235753,False,https://www.tiktok.com/JBkvaoltAv,88913,5736,5939,779785
catherinesosa,577556,593941,32,Before year computer determine star career about serious food attorney goal. #travel,2024-04-14 07:45:55.660858,False,https://www.tiktok.com/ErZdqkMNCo,51142,1712,360,961152
castilloadriana,807462,519420,571,Media attorney ahead information about usually. 🧘🏼 support,2024-04-20 14:44:03.140810,True,https://www.tiktok.com/YFAFXHgQKA,60810,591,1412,94176
kristinabowers,183031,737109,859,Know though teach deep degree war least prove community. south pick popular listen fire,2024-04-18 04:49:20.634554,True,https://www.tiktok.com/mVyaxOZFlT,50611,4087,6407,68152
bradleyjohn,443506,294029,515,Partner financial always maybe short any material reflect total type focus modern. #dancelife #loveyou #instalove,2024-04-10 07:07:11.304145,False,https://www.tiktok.com/dbhACfxVKd,9667,8977,923,466075
deckerandrew,409573,564423,695,Despite wish onto course clear participant president set summer a. 👩🏻‍🍼 charge government start,2024-04-18 17:33:45.938634,True,https://www.tiktok.com/oeuqcHKSaB,82964,3671,3918,985196
